time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,qx,qy,qz,qw,roll_deg,pitch_deg,yaw_deg,mode,armed
66.593,0.0511,-0.0683,-0.3018,-0.0215,-0.0081,-0.7279,0.013957,-0.000415,-0.000121,-0.999903,-1.599,0.048,0.013,AUTO.LAND,1
66.625,0.0518,-0.0677,-0.2940,-0.0215,-0.0083,-0.7318,0.014179,-0.000519,-0.000126,-0.999899,-1.625,0.060,0.014,AUTO.LAND,1
66.697,0.0531,-0.0668,-0.2874,-0.0216,-0.0090,-0.7510,0.014216,-0.000618,-0.000137,-0.999899,-1.629,0.071,0.015,AUTO.LAND,1
66.729,0.0534,-0.0665,-0.2890,-0.0216,-0.0083,-0.7678,0.014287,-0.000671,-0.000155,-0.999898,-1.637,0.077,0.017,AUTO.LAND,1
66.793,0.0537,-0.0660,-0.3000,-0.0226,-0.0087,-0.8108,0.014223,-0.000652,-0.000133,-0.999899,-1.630,0.075,0.014,AUTO.LAND,1
66.825,0.0537,-0.0659,-0.3093,-0.0232,-0.0087,-0.8333,0.014052,-0.000630,-0.000111,-0.999901,-1.610,0.072,0.012,AUTO.LAND,1
66.897,0.0533,-0.0658,-0.3379,-0.0244,-0.0100,-0.8806,0.013943,-0.000633,-0.000089,-0.999903,-1.598,0.073,0.009,AUTO.LAND,1
66.929,0.0530,-0.0658,-0.3537,-0.0246,-0.0103,-0.8986,0.013866,-0.000617,-0.000015,-0.999904,-1.589,0.071,0.001,AUTO.LAND,1
66.993,0.0522,-0.0661,-0.3900,-0.0253,-0.0117,-0.9296,0.013832,-0.000673,-0.000013,-0.999904,-1.585,0.077,0.000,AUTO.LAND,1
67.025,0.0527,-0.0665,-0.3854,-0.0253,-0.0115,-0.9328,0.013933,-0.000778,0.000000,-0.999903,-1.597,0.089,-0.001,AUTO.LAND,1
67.098,0.0531,-0.0676,-0.3873,-0.0262,-0.0120,-0.9490,0.014040,-0.000866,-0.000018,-0.999901,-1.609,0.099,0.001,AUTO.LAND,1
67.130,0.0531,-0.0681,-0.3930,-0.0272,-0.0125,-0.9628,0.014119,-0.000959,-0.000035,-0.999900,-1.618,0.110,0.002,AUTO.LAND,1
67.194,0.0528,-0.0692,-0.4126,-0.0274,-0.0133,-0.9999,0.014164,-0.000957,-0.000049,-0.999899,-1.623,0.110,0.004,AUTO.LAND,1
67.226,0.0525,-0.0697,-0.4263,-0.0282,-0.0138,-1.0186,0.014267,-0.001012,-0.000053,-0.999898,-1.635,0.116,0.004,AUTO.LAND,1
67.298,0.0516,-0.0709,-0.4647,-0.0293,-0.0133,-1.0586,0.014346,-0.001105,-0.000074,-0.999897,-1.644,0.127,0.007,AUTO.LAND,1
67.330,0.0510,-0.0714,-0.4848,-0.0296,-0.0129,-1.0733,0.014487,-0.001175,-0.000049,-0.999894,-1.660,0.135,0.004,AUTO.LAND,1
67.394,0.0497,-0.0724,-0.5298,-0.0307,-0.0124,-1.0975,0.014504,-0.001292,0.000004,-0.999894,-1.662,0.148,-0.003,AUTO.LAND,1
67.434,0.0507,-0.0717,-0.5294,-0.0297,-0.0113,-1.0983,0.014519,-0.001482,0.000046,-0.999894,-1.664,0.170,-0.008,AUTO.LAND,1
67.498,0.0517,-0.0709,-0.5398,-0.0294,-0.0103,-1.1074,0.014522,-0.001603,0.000070,-0.999893,-1.664,0.184,-0.011,AUTO.LAND,1
67.530,0.0520,-0.0705,-0.5496,-0.0291,-0.0103,-1.1181,0.014388,-0.001637,0.000135,-0.999895,-1.649,0.187,-0.018,AUTO.LAND,1
67.594,0.0523,-0.0700,-0.5773,-0.0278,-0.0095,-1.1492,0.014256,-0.001600,0.000175,-0.999897,-1.634,0.183,-0.023,AUTO.LAND,1
67.627,0.0523,-0.0698,-0.5947,-0.0283,-0.0089,-1.1661,0.014146,-0.001392,0.000151,-0.999899,-1.621,0.159,-0.020,AUTO.LAND,1
67.699,0.0520,-0.0695,-0.6421,-0.0279,-0.0086,-1.2002,0.014058,-0.001261,0.000158,-0.999900,-1.611,0.144,-0.020,AUTO.LAND,1
67.731,0.0517,-0.0695,-0.6662,-0.0278,-0.0092,-1.2123,0.013868,-0.001146,0.000155,-0.999903,-1.589,0.131,-0.020,AUTO.LAND,1
67.803,0.0512,-0.0695,-0.7188,-0.0287,-0.0089,-1.2283,0.013872,-0.001061,0.000133,-0.999903,-1.590,0.121,-0.017,AUTO.LAND,1
67.827,0.0521,-0.0695,-0.7214,-0.0280,-0.0086,-1.2258,0.013801,-0.001172,0.000130,-0.999904,-1.582,0.134,-0.017,AUTO.LAND,1
67.899,0.0543,-0.0697,-0.7401,-0.0263,-0.0093,-1.2254,0.013813,-0.001220,0.000123,-0.999904,-1.583,0.140,-0.016,AUTO.LAND,1
67.931,0.0550,-0.0699,-0.7533,-0.0254,-0.0098,-1.2335,0.013829,-0.001218,0.000104,-0.999904,-1.585,0.139,-0.014,AUTO.LAND,1
67.995,0.0561,-0.0703,-0.7876,-0.0245,-0.0100,-1.2552,0.013851,-0.001083,0.000098,-0.999903,-1.587,0.124,-0.013,AUTO.LAND,1
68.027,0.0564,-0.0705,-0.8083,-0.0243,-0.0102,-1.2675,0.013899,-0.000826,0.000066,-0.999903,-1.593,0.095,-0.009,AUTO.LAND,1
68.099,0.0567,-0.0711,-0.8626,-0.0250,-0.0103,-1.2902,0.014011,-0.000656,0.000042,-0.999902,-1.606,0.075,-0.006,AUTO.LAND,1
68.131,0.0567,-0.0714,-0.8897,-0.0253,-0.0104,-1.2981,0.014115,-0.000458,-0.000027,-0.999900,-1.617,0.053,0.002,AUTO.LAND,1
68.196,0.0563,-0.0720,-0.9476,-0.0259,-0.0100,-1.3059,0.014168,-0.000395,-0.000069,-0.999900,-1.624,0.045,0.007,AUTO.LAND,1
68.228,0.0574,-0.0722,-0.9534,-0.0254,-0.0096,-1.2986,0.014180,-0.000433,-0.000089,-0.999899,-1.625,0.050,0.009,AUTO.LAND,1
68.300,0.0591,-0.0729,-0.9780,-0.0261,-0.0089,-1.2900,0.014152,-0.000493,-0.000062,-0.999900,-1.622,0.057,0.006,AUTO.LAND,1
68.332,0.0595,-0.0731,-0.9932,-0.0260,-0.0090,-1.2940,0.014059,-0.000524,-0.000058,-0.999901,-1.611,0.060,0.006,AUTO.LAND,1
68.396,0.0601,-0.0737,-1.0317,-0.0264,-0.0090,-1.3091,0.013997,-0.000490,-0.000042,-0.999902,-1.604,0.056,0.004,AUTO.LAND,1
68.428,0.0602,-0.0740,-1.0544,-0.0264,-0.0093,-1.3182,0.013954,-0.000455,-0.000077,-0.999903,-1.599,0.052,0.008,AUTO.LAND,1
68.500,0.0600,-0.0747,-1.1124,-0.0275,-0.0098,-1.3346,0.014035,-0.000404,-0.000093,-0.999901,-1.608,0.046,0.010,AUTO.LAND,1
68.532,0.0597,-0.0751,-1.1411,-0.0281,-0.0099,-1.3395,0.014141,-0.000424,-0.000093,-0.999900,-1.620,0.049,0.010,AUTO.LAND,1
68.596,0.0589,-0.0758,-1.2014,-0.0294,-0.0097,-1.3410,0.014230,-0.000481,-0.000104,-0.999899,-1.631,0.055,0.011,AUTO.LAND,1
68.628,0.0598,-0.0773,-1.2093,-0.0290,-0.0099,-1.3321,0.014291,-0.000567,-0.000072,-0.999898,-1.638,0.065,0.007,AUTO.LAND,1
68.700,0.0614,-0.0776,-1.2018,-0.0265,0.0373,-0.7333,0.014404,-0.000669,-0.000054,-0.999896,-1.651,0.077,0.005,AUTO.LAND,1
68.732,0.0618,-0.0773,-1.1998,-0.0263,0.0371,-0.7255,0.014378,-0.000650,-0.000079,-0.999896,-1.648,0.075,0.008,AUTO.LAND,1
68.797,0.0624,-0.0765,-1.2024,-0.0256,0.0375,-0.7117,0.014350,-0.000653,-0.000091,-0.999897,-1.644,0.075,0.009,AUTO.LAND,1
68.829,0.0625,-0.0761,-1.2065,-0.0253,0.0369,-0.7056,0.014296,-0.000663,-0.000094,-0.999898,-1.638,0.076,0.010,AUTO.LAND,1
68.901,0.0625,-0.0748,-1.2207,-0.0242,0.0374,-0.6945,0.014342,-0.000657,-0.000105,-0.999897,-1.644,0.075,0.011,AUTO.LAND,1
68.933,0.0623,-0.0741,-1.2293,-0.0242,0.0379,-0.6906,0.014324,-0.000671,-0.000069,-0.999897,-1.642,0.077,0.007,AUTO.LAND,1
68.997,0.0618,-0.0726,-1.2495,-0.0241,0.0385,-0.6835,0.014310,-0.000654,-0.000083,-0.999897,-1.640,0.075,0.008,AUTO.LAND,1
69.029,0.0628,-0.0734,-1.2377,-0.0233,0.0376,-0.6736,0.014283,-0.000653,-0.000060,-0.999898,-1.637,0.075,0.006,AUTO.LAND,1
69.101,0.0644,-0.0745,-1.2223,-0.0225,0.0373,-0.6543,0.014260,-0.000665,-0.000016,-0.999898,-1.634,0.076,0.001,AUTO.LAND,1
69.133,0.0649,-0.0748,-1.2192,-0.0222,0.0368,-0.6470,0.014217,-0.000713,0.000014,-0.999899,-1.629,0.082,-0.003,AUTO.LAND,1
69.197,0.0655,-0.0751,-1.2191,-0.0214,0.0359,-0.6346,0.014223,-0.000721,0.000010,-0.999899,-1.630,0.083,-0.002,AUTO.LAND,1
69.230,0.0657,-0.0750,-1.2216,-0.0214,0.0354,-0.6293,0.014218,-0.000721,0.000007,-0.999899,-1.629,0.083,-0.002,AUTO.LAND,1
69.302,0.0657,-0.0746,-1.2326,-0.0202,0.0352,-0.6184,0.014204,-0.000746,-0.000006,-0.999899,-1.628,0.086,-0.000,AUTO.LAND,1
69.334,0.0657,-0.0742,-1.2393,-0.0200,0.0360,-0.6143,0.014195,-0.000770,-0.000004,-0.999899,-1.627,0.088,-0.001,AUTO.LAND,1
69.398,0.0653,-0.0733,-1.2560,-0.0196,0.0360,-0.6078,0.014197,-0.000741,-0.000008,-0.999899,-1.627,0.085,-0.000,AUTO.LAND,1
69.438,0.0678,-0.0741,-1.2409,-0.0182,0.0349,-0.5960,0.014195,-0.000723,-0.000006,-0.999899,-1.627,0.083,-0.000,AUTO.LAND,1
69.502,0.0711,-0.0748,-1.2256,-0.0158,0.0347,-0.5802,0.014134,-0.000767,0.000037,-0.999900,-1.620,0.088,-0.005,AUTO.LAND,1
69.534,0.0725,-0.0749,-1.2216,-0.0147,0.0347,-0.5735,0.014140,-0.000766,0.000066,-0.999900,-1.620,0.088,-0.009,AUTO.LAND,1
69.598,0.0748,-0.0749,-1.2192,-0.0133,0.0345,-0.5624,0.014126,-0.000795,0.000050,-0.999900,-1.619,0.091,-0.007,AUTO.LAND,1
69.630,0.0757,-0.0747,-1.2202,-0.0128,0.0339,-0.5585,0.014129,-0.000826,0.000039,-0.999900,-1.619,0.095,-0.006,AUTO.LAND,1
69.702,0.0773,-0.0740,-1.2283,-0.0113,0.0341,-0.5499,0.014127,-0.000800,0.000051,-0.999900,-1.619,0.092,-0.007,AUTO.LAND,1
69.735,0.0779,-0.0736,-1.2337,-0.0111,0.0336,-0.5464,0.014112,-0.000781,0.000049,-0.999900,-1.617,0.089,-0.007,AUTO.LAND,1
69.799,0.0787,-0.0725,-1.2474,-0.0102,0.0335,-0.5400,0.014088,-0.000809,0.000031,-0.999900,-1.614,0.093,-0.005,AUTO.LAND,1
69.831,0.0803,-0.0731,-1.2344,-0.0098,0.0331,-0.5319,0.014071,-0.000804,0.000017,-0.999901,-1.613,0.092,-0.003,AUTO.LAND,1
69.903,0.0831,-0.0739,-1.2148,-0.0085,0.0315,-0.5158,0.014053,-0.000798,0.000032,-0.999901,-1.610,0.091,-0.005,AUTO.LAND,1
69.935,0.0842,-0.0740,-1.2096,-0.0084,0.0305,-0.5093,0.014045,-0.000790,0.000032,-0.999901,-1.609,0.090,-0.005,AUTO.LAND,1
69.999,0.0859,-0.0741,-1.2052,-0.0075,0.0302,-0.4995,0.014044,-0.000813,0.000100,-0.999901,-1.609,0.093,-0.013,AUTO.LAND,1
70.031,0.0865,-0.0740,-1.2055,-0.0067,0.0305,-0.4954,0.014084,-0.000876,0.000146,-0.999900,-1.614,0.100,-0.018,AUTO.LAND,1
70.103,0.0878,-0.0733,-1.2108,-0.0055,0.0310,-0.4874,0.014239,-0.001056,0.000145,-0.999898,-1.632,0.121,-0.018,AUTO.LAND,1
70.135,0.0882,-0.0729,-1.2152,-0.0054,0.0309,-0.4841,0.014397,-0.001216,0.000145,-0.999896,-1.650,0.139,-0.019,AUTO.LAND,1
70.199,0.0888,-0.0720,-1.2270,-0.0068,0.0299,-0.4780,0.014387,-0.001200,0.000143,-0.999896,-1.649,0.137,-0.018,AUTO.LAND,1
70.239,0.0899,-0.0731,-1.2108,-0.0059,0.0290,-0.4685,0.014352,-0.001175,0.000145,-0.999896,-1.645,0.134,-0.019,AUTO.LAND,1
70.303,0.0912,-0.0745,-1.1935,-0.0055,0.0280,-0.4562,0.014359,-0.001204,0.000132,-0.999896,-1.645,0.138,-0.017,AUTO.LAND,1
70.336,0.0918,-0.0749,-1.1879,-0.0058,0.0276,-0.4506,0.014325,-0.001222,0.000144,-0.999897,-1.642,0.140,-0.019,AUTO.LAND,1
70.368,0.0922,-0.0753,-1.1844,-0.0059,0.0274,-0.4457,0.014309,-0.001226,0.000134,-0.999897,-1.640,0.140,-0.017,AUTO.LAND,1
70.432,0.0929,-0.0756,-1.1819,-0.0061,0.0272,-0.4365,0.014310,-0.001234,0.000096,-0.999897,-1.640,0.141,-0.013,OFFBOARD,0
70.472,0.0931,-0.0756,-1.1830,-0.0060,0.0263,-0.4316,0.014318,-0.001217,0.000113,-0.999897,-1.641,0.139,-0.015,OFFBOARD,0
70.536,0.0934,-0.0754,-1.1888,-0.0062,0.0259,-0.4250,0.014306,-0.001212,0.000127,-0.999897,-1.639,0.139,-0.017,OFFBOARD,0
70.568,0.0934,-0.0752,-1.1931,-0.0071,0.0258,-0.4221,0.014324,-0.001202,0.000144,-0.999897,-1.642,0.138,-0.018,OFFBOARD,0
70.632,0.0935,-0.0761,-1.1804,-0.0075,0.0249,-0.4117,0.014315,-0.001217,0.000144,-0.999897,-1.640,0.139,-0.018,OFFBOARD,0
70.672,0.0936,-0.0770,-1.1679,-0.0076,0.0243,-0.4041,0.014280,-0.001224,0.000179,-0.999897,-1.636,0.140,-0.023,OFFBOARD,0
70.736,0.0936,-0.0780,-1.1548,-0.0084,0.0242,-0.3932,0.014237,-0.001214,0.000176,-0.999898,-1.632,0.139,-0.022,OFFBOARD,0
70.768,0.0935,-0.0783,-1.1510,-0.0085,0.0241,-0.3888,0.014212,-0.001210,0.000176,-0.999898,-1.629,0.138,-0.022,OFFBOARD,0
70.833,0.0932,-0.0786,-1.1477,-0.0093,0.0233,-0.3816,0.014213,-0.001194,0.000207,-0.999898,-1.629,0.137,-0.026,OFFBOARD,0
70.873,0.0929,-0.0786,-1.1481,-0.0096,0.0230,-0.3776,0.014203,-0.001190,0.000189,-0.999898,-1.628,0.136,-0.024,OFFBOARD,0
70.937,0.0923,-0.0784,-1.1523,-0.0116,0.0225,-0.3721,0.014221,-0.001182,0.000156,-0.999898,-1.630,0.135,-0.020,OFFBOARD,0
70.977,0.0918,-0.0781,-1.1568,-0.0124,0.0227,-0.3682,0.014204,-0.001155,0.000153,-0.999898,-1.628,0.132,-0.019,OFFBOARD,0
71.033,0.0904,-0.0783,-1.1466,-0.0139,0.0216,-0.3593,0.014216,-0.001164,0.000192,-0.999898,-1.629,0.133,-0.024,OFFBOARD,0
71.073,0.0892,-0.0787,-1.1335,-0.0151,0.0211,-0.3513,0.014183,-0.001113,0.000196,-0.999899,-1.625,0.127,-0.024,OFFBOARD,0
71.137,0.0872,-0.0791,-1.1189,-0.0162,0.0192,-0.3415,0.014154,-0.001079,0.000196,-0.999899,-1.622,0.123,-0.024,OFFBOARD,0
71.169,0.0862,-0.0792,-1.1141,-0.0169,0.0190,-0.3365,0.014140,-0.001095,0.000181,-0.999899,-1.620,0.125,-0.023,OFFBOARD,0
71.242,0.0840,-0.0792,-1.1086,-0.0179,0.0180,-0.3275,0.014119,-0.001078,0.000215,-0.999900,-1.618,0.123,-0.026,OFFBOARD,0
71.274,0.0830,-0.0791,-1.1081,-0.0187,0.0181,-0.3240,0.014111,-0.001076,0.000254,-0.999900,-1.617,0.123,-0.031,OFFBOARD,0
71.338,0.0811,-0.0787,-1.1101,-0.0207,0.0173,-0.3185,0.014112,-0.001110,0.000269,-0.999900,-1.617,0.127,-0.033,OFFBOARD,0
71.370,0.0801,-0.0785,-1.1125,-0.0215,0.0177,-0.3155,0.014096,-0.001097,0.000272,-0.999900,-1.615,0.125,-0.033,OFFBOARD,0
71.434,0.0791,-0.0788,-1.1022,-0.0223,0.0177,-0.3060,0.014098,-0.001097,0.000261,-0.999900,-1.616,0.125,-0.032,OFFBOARD,0
71.474,0.0792,-0.0795,-1.0886,-0.0224,0.0163,-0.2985,0.014097,-0.001091,0.000282,-0.999900,-1.616,0.125,-0.034,OFFBOARD,0
71.538,0.0789,-0.0803,-1.0732,-0.0222,0.0151,-0.2888,0.014101,-0.001110,0.000313,-0.999900,-1.616,0.127,-0.038,OFFBOARD,0
71.570,0.0787,-0.0805,-1.0681,-0.0226,0.0149,-0.2840,0.014110,-0.001119,0.000316,-0.999900,-1.617,0.128,-0.038,OFFBOARD,0
71.642,0.0780,-0.0809,-1.0610,-0.0237,0.0148,-0.2758,0.014139,-0.001079,0.000328,-0.999899,-1.620,0.123,-0.039,OFFBOARD,0
71.674,0.0775,-0.0809,-1.0598,-0.0242,0.0146,-0.2725,0.014161,-0.001061,0.000322,-0.999899,-1.623,0.121,-0.039,OFFBOARD,0
71.739,0.0764,-0.0808,-1.0602,-0.0248,0.0153,-0.2671,0.014172,-0.001052,0.000325,-0.999899,-1.624,0.120,-0.039,OFFBOARD,0
71.779,0.0757,-0.0806,-1.0620,-0.0251,0.0155,-0.2639,0.014161,-0.001038,0.000347,-0.999899,-1.623,0.118,-0.041,OFFBOARD,0
71.803,0.0752,-0.0804,-1.0638,-0.0256,0.0152,-0.2624,0.014157,-0.001010,0.000346,-0.999899,-1.622,0.115,-0.041,OFFBOARD,0
71.875,0.0754,-0.0818,-1.0377,-0.0256,0.0141,-0.2488,0.014170,-0.001020,0.000340,-0.999899,-1.624,0.116,-0.041,OFFBOARD,0
71.939,0.0752,-0.0825,-1.0225,-0.0255,0.0140,-0.2437,0.014145,-0.001004,0.000318,-0.999899,-1.621,0.115,-0.038,OFFBOARD,0
71.971,0.0749,-0.0827,-1.0171,-0.0256,0.0142,-0.2356,0.014136,-0.001002,0.000324,-0.999900,-1.620,0.114,-0.039,OFFBOARD,0
72.035,0.0742,-0.0830,-1.0102,-0.0260,0.0142,-0.2293,0.014129,-0.000997,0.000323,-0.999900,-1.619,0.114,-0.039,OFFBOARD,0
72.075,0.0737,-0.0830,-1.0080,-0.0268,0.0145,-0.2260,0.014124,-0.000988,0.000287,-0.999900,-1.619,0.113,-0.034,OFFBOARD,0
72.140,0.0726,-0.0828,-1.0075,-0.0271,0.0152,-0.2199,0.014121,-0.001015,0.000295,-0.999900,-1.618,0.116,-0.035,OFFBOARD,0
72.172,0.0719,-0.0826,-1.0084,-0.0271,0.0157,-0.2178,0.014070,-0.001027,0.000294,-0.999900,-1.612,0.117,-0.035,OFFBOARD,0
72.236,0.0719,-0.0829,-0.9974,-0.0266,0.0159,-0.2102,0.014073,-0.001043,0.000303,-0.999900,-1.613,0.119,-0.036,OFFBOARD,0
72.276,0.0725,-0.0834,-0.9844,-0.0263,0.0164,-0.2037,0.014058,-0.001085,0.000292,-0.999901,-1.611,0.124,-0.035,OFFBOARD,0
72.308,0.0729,-0.0838,-0.9759,-0.0253,0.0169,-0.1944,0.014055,-0.001078,0.000299,-0.999901,-1.611,0.123,-0.036,OFFBOARD,0
72.372,0.0732,-0.0841,-0.9631,-0.0248,0.0168,-0.1901,0.013999,-0.001089,0.000285,-0.999901,-1.604,0.124,-0.034,OFFBOARD,0
72.436,0.0732,-0.0841,-0.9551,-0.0246,0.0170,-0.1837,0.013987,-0.001090,0.000289,-0.999902,-1.603,0.124,-0.035,OFFBOARD,0
72.476,0.0731,-0.0840,-0.9521,-0.0250,0.0173,-0.1801,0.013987,-0.001074,0.000275,-0.999902,-1.603,0.123,-0.033,OFFBOARD,0
72.508,0.0729,-0.0838,-0.9506,-0.0248,0.0176,-0.1771,0.013993,-0.001071,0.000249,-0.999901,-1.604,0.122,-0.030,OFFBOARD,0
72.580,0.0721,-0.0832,-0.9499,-0.0254,0.0177,-0.1721,0.013972,-0.001034,0.000267,-0.999902,-1.601,0.118,-0.032,OFFBOARD,0
72.604,0.0717,-0.0829,-0.9503,-0.0256,0.0180,-0.1702,0.013992,-0.001029,0.000275,-0.999902,-1.603,0.117,-0.033,OFFBOARD,0
72.677,0.0740,-0.0841,-0.9236,-0.0241,0.0177,-0.1568,0.013951,-0.001015,0.000273,-0.999902,-1.599,0.116,-0.033,OFFBOARD,0
72.741,0.0754,-0.0847,-0.9067,-0.0229,0.0170,-0.1479,0.013949,-0.001029,0.000266,-0.999902,-1.598,0.117,-0.032,OFFBOARD,0
72.773,0.0759,-0.0848,-0.9002,-0.0223,0.0170,-0.1441,0.013958,-0.001069,0.000250,-0.999902,-1.600,0.122,-0.030,OFFBOARD,0
72.837,0.0765,-0.0849,-0.8908,-0.0224,0.0169,-0.1374,0.013926,-0.001026,0.000238,-0.999903,-1.596,0.117,-0.029,OFFBOARD,0
72.877,0.0767,-0.0849,-0.8869,-0.0219,0.0166,-0.1338,0.013934,-0.001027,0.000213,-0.999902,-1.597,0.117,-0.026,OFFBOARD,0
72.941,0.0767,-0.0846,-0.8832,-0.0217,0.0165,-0.1294,0.013915,-0.001032,0.000191,-0.999903,-1.595,0.118,-0.024,OFFBOARD,0
72.973,0.0766,-0.0844,-0.8822,-0.0216,0.0166,-0.1275,0.013944,-0.001034,0.000216,-0.999902,-1.598,0.118,-0.026,OFFBOARD,0
73.038,0.0764,-0.0847,-0.8695,-0.0215,0.0167,-0.1203,0.013910,-0.001028,0.000245,-0.999903,-1.594,0.117,-0.030,OFFBOARD,0
73.078,0.0762,-0.0852,-0.8563,-0.0219,0.0163,-0.1143,0.013876,-0.001046,0.000229,-0.999903,-1.590,0.120,-0.028,OFFBOARD,0
73.142,0.0756,-0.0858,-0.8398,-0.0221,0.0161,-0.1060,0.013844,-0.001066,0.000233,-0.999904,-1.587,0.122,-0.028,OFFBOARD,0
73.174,0.0752,-0.0860,-0.8333,-0.0228,0.0159,-0.1028,0.013832,-0.001041,0.000254,-0.999904,-1.585,0.119,-0.031,OFFBOARD,0
73.238,0.0743,-0.0861,-0.8233,-0.0226,0.0158,-0.0968,0.013807,-0.001037,0.000289,-0.999904,-1.582,0.118,-0.035,OFFBOARD,0
73.278,0.0736,-0.0861,-0.8188,-0.0231,0.0163,-0.0932,0.013809,-0.001044,0.000290,-0.999904,-1.583,0.119,-0.035,OFFBOARD,0
73.342,0.0724,-0.0858,-0.8139,-0.0248,0.0160,-0.0886,0.013810,-0.001019,0.000291,-0.999904,-1.583,0.116,-0.035,OFFBOARD,0
73.374,0.0717,-0.0856,-0.8124,-0.0250,0.0156,-0.0868,0.013804,-0.000977,0.000277,-0.999904,-1.582,0.111,-0.033,OFFBOARD,0
73.439,0.0718,-0.0861,-0.7968,-0.0242,0.0141,-0.0785,0.013794,-0.000994,0.000298,-0.999904,-1.581,0.113,-0.036,OFFBOARD,0
73.479,0.0722,-0.0867,-0.7843,-0.0240,0.0138,-0.0727,0.013780,-0.001006,0.000287,-0.999905,-1.579,0.115,-0.034,OFFBOARD,0
73.511,0.0725,-0.0871,-0.7757,-0.0240,0.0134,-0.0685,0.013734,-0.001006,0.000273,-0.999905,-1.574,0.115,-0.033,OFFBOARD,0
73.575,0.0726,-0.0876,-0.7621,-0.0234,0.0124,-0.0613,0.013733,-0.000992,0.000249,-0.999905,-1.574,0.113,-0.030,OFFBOARD,0
73.607,0.0726,-0.0878,-0.7568,-0.0231,0.0114,-0.0583,0.013705,-0.000980,0.000257,-0.999906,-1.571,0.112,-0.031,OFFBOARD,0
73.679,0.0722,-0.0880,-0.7477,-0.0234,0.0107,-0.0527,0.013685,-0.000958,0.000284,-0.999906,-1.568,0.109,-0.034,OFFBOARD,0
73.711,0.0719,-0.0880,-0.7448,-0.0233,0.0102,-0.0497,0.013696,-0.000935,0.000279,-0.999906,-1.570,0.107,-0.033,OFFBOARD,0
73.775,0.0712,-0.0879,-0.7406,-0.0240,0.0104,-0.0448,0.013684,-0.000940,0.000285,-0.999906,-1.568,0.107,-0.034,OFFBOARD,0
73.807,0.0709,-0.0880,-0.7365,-0.0241,0.0105,-0.0418,0.013644,-0.000942,0.000221,-0.999906,-1.564,0.108,-0.027,OFFBOARD,0
73.879,0.0714,-0.0893,-0.7136,-0.0237,0.0095,-0.0317,0.013647,-0.000947,0.000218,-0.999906,-1.564,0.108,-0.026,OFFBOARD,0
73.912,0.0714,-0.0897,-0.7053,-0.0239,0.0097,-0.0274,0.013634,-0.000942,0.000246,-0.999907,-1.562,0.108,-0.030,OFFBOARD,0
73.976,0.0712,-0.0902,-0.6919,-0.0242,0.0091,-0.0204,0.013609,-0.000986,0.000245,-0.999907,-1.560,0.113,-0.030,OFFBOARD,0
74.008,0.0710,-0.0904,-0.6865,-0.0243,0.0088,-0.0173,0.013559,-0.000977,0.000257,-0.999908,-1.554,0.111,-0.031,OFFBOARD,0
74.080,0.0702,-0.0907,-0.6769,-0.0240,0.0086,-0.0115,0.013558,-0.000979,0.000282,-0.999908,-1.554,0.112,-0.034,OFFBOARD,0
74.112,0.0698,-0.0907,-0.6736,-0.0242,0.0087,-0.0093,0.013586,-0.000979,0.000277,-0.999907,-1.557,0.112,-0.033,OFFBOARD,0
74.176,0.0688,-0.0907,-0.6683,-0.0247,0.0086,-0.0054,0.013568,-0.000973,0.000290,-0.999907,-1.555,0.111,-0.035,OFFBOARD,0
74.209,0.0682,-0.0906,-0.6662,-0.0254,0.0088,-0.0032,0.013561,-0.000950,0.000321,-0.999908,-1.554,0.108,-0.038,OFFBOARD,0
74.281,0.0694,-0.0898,-0.6437,-0.0244,0.0092,0.0049,0.013572,-0.000962,0.000330,-0.999907,-1.555,0.110,-0.039,OFFBOARD,0
74.313,0.0698,-0.0894,-0.6355,-0.0243,0.0099,0.0083,0.013552,-0.000981,0.000308,-0.999908,-1.553,0.112,-0.037,OFFBOARD,0
74.377,0.0701,-0.0885,-0.6218,-0.0234,0.0104,0.0147,0.013528,-0.000962,0.000292,-0.999908,-1.550,0.110,-0.035,OFFBOARD,0
74.409,0.0702,-0.0881,-0.6162,-0.0231,0.0113,0.0170,0.013507,-0.000948,0.000322,-0.999908,-1.548,0.108,-0.038,OFFBOARD,0
74.481,0.0700,-0.0870,-0.6057,-0.0226,0.0118,0.0220,0.013500,-0.000944,0.000336,-0.999908,-1.547,0.108,-0.040,OFFBOARD,0
74.513,0.0698,-0.0865,-0.6018,-0.0223,0.0125,0.0240,0.013475,-0.000933,0.000342,-0.999909,-1.544,0.106,-0.041,OFFBOARD,0
74.577,0.0692,-0.0854,-0.5956,-0.0224,0.0136,0.0274,0.013462,-0.000977,0.000335,-0.999909,-1.543,0.111,-0.040,OFFBOARD,0
74.609,0.0688,-0.0848,-0.5931,-0.0225,0.0142,0.0296,0.013447,-0.000979,0.000349,-0.999909,-1.541,0.112,-0.041,OFFBOARD,0
74.682,0.0703,-0.0852,-0.5721,-0.0214,0.0134,0.0376,0.013430,-0.000997,0.000343,-0.999909,-1.539,0.114,-0.041,OFFBOARD,0
74.714,0.0708,-0.0853,-0.5643,-0.0208,0.0134,0.0405,0.013442,-0.001021,0.000350,-0.999909,-1.540,0.116,-0.042,OFFBOARD,0
